especie_agrupada
Langostino
Langostino
Merluza hubbsi S41
Langostino
Merluza hubbsi S41
Langostino
Langostino
Merluza hubbsi S41
Langostino
Langostino
Merluza hubbsi S41
otras especies
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Calamar Illex
Vieira (callos)
Abadejo
otras especies
otras especies
otras especies
Merluza hubbsi S41
Merluza negra
otras especies
otras especies
otras especies
Rayas (sin V. Cost)
Rayas (sin V. Cost)
otras especies
Calamar Illex
Langostino
Merluza hubbsi S41
otras especies
Langostino
Calamar Illex
otras especies
Abadejo
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Merluza hubbsi N41 CTMFM
Merluza hubbsi N41 ZEEA
Merluza hubbsi S41
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Rayas (sin V. Cost)
Variado costero
otras especies
otras especies
otras especies
Variado costero
Variado costero
otras especies
otras especies
Variado costero
Langostino
Calamar Illex
Abadejo
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Merluza hubbsi N41 CTMFM
Merluza hubbsi N41 ZEEA
Merluza hubbsi S41
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Rayas (sin V. Cost)
Variado costero
otras especies
Variado costero
otras especies
Langostino
Calamar Illex
otras especies
otras especies
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Merluza hubbsi N41 CTMFM
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Calamar Illex
otras especies
otras especies
otras especies
Anchoíta
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Merluza hubbsi N41 CTMFM
Merluza hubbsi N41 ZEEA
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Calamar Illex
Langostino
Merluza hubbsi S41
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Langostino
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
otras especies
otras especies
Variado costero
Rayas (sin V. Cost)
Rayas (sin V. Cost)
Rayas (sin V. Cost)
Merluza negra
Calamar Illex
Langostino
Merluza hubbsi N41 ZEEA
Merluza hubbsi S41
Calamar Illex
Abadejo
otras especies
Merluza de cola
Merluza hubbsi S41
Calamar Illex
Langostino
Merluza hubbsi S41
Langostino
Langostino
Merluza hubbsi S41
Langostino
Anchoíta
Langostino
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
otras especies
Langostino
otras especies
Langostino
otras especies
Merluza hubbsi GSM
otras especies
Rayas (sin V. Cost)
Calamar Illex
Abadejo
otras especies
otras especies
otras especies
otras especies
Merluza hubbsi GSM
otras especies
otras especies
otras especies
otras especies
Rayas (sin V. Cost)
otras especies
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Vieira (callos)
Abadejo
otras especies
otras especies
otras especies
Merluza de cola
Merluza negra
Polaca
Rayas (sin V. Cost)
Langostino
Langostino
Langostino
Merluza hubbsi N41 ZEEA
Merluza hubbsi S41
Langostino
Merluza hubbsi S41
Langostino
Merluza hubbsi S41
Langostino
Merluza hubbsi S41
Langostino
Langostino
Merluza hubbsi S41
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Vieira (callos)
Abadejo
otras especies
Merluza de cola
Merluza hubbsi S41
Merluza negra
otras especies
otras especies
Rayas (sin V. Cost)
Rayas (sin V. Cost)
otras especies
Langostino
Merluza hubbsi S41
Langostino
Calamar Illex
otras especies
Abadejo
otras especies
Variado costero
Anchoíta
otras especies
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Merluza hubbsi N41 CTMFM
Merluza hubbsi N41 ZEEA
Merluza hubbsi S41
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Rayas (sin V. Cost)
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
otras especies
Langostino
Calamar Illex
Abadejo
Variado costero
Anchoíta
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
otras especies
Variado costero
Merluza hubbsi N41 CTMFM
Merluza hubbsi N41 ZEEA
Merluza hubbsi S41
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Rayas (sin V. Cost)
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Anchoíta
otras especies
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Anchoíta
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Langostino
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
otras especies
otras especies
Variado costero
otras especies
otras especies
Variado costero
Variado costero
otras especies
Rayas (sin V. Cost)
Variado costero
Rayas (sin V. Cost)
Rayas (sin V. Cost)
Merluza negra
Langostino
Merluza hubbsi S41
Abadejo
otras especies
Merluza de cola
Merluza hubbsi S41
otras especies
otras especies
otras especies
Langostino
Merluza hubbsi S41
Langostino
Langostino
Merluza hubbsi S41
Langostino
Anchoíta
Merluza hubbsi S41
otras especies
Langostino
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Langostino
otras especies
Langostino
Langostino
Langostino
otras especies
Merluza hubbsi GSM
otras especies
otras especies
Rayas (sin V. Cost)
otras especies
Calamar Illex
otras especies
otras especies
otras especies
Merluza hubbsi GSM
otras especies
otras especies
otras especies
Rayas (sin V. Cost)
otras especies
otras especies
otras especies
Merluza hubbsi GSM
otras especies
otras especies
Rayas (sin V. Cost)
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Vieira (callos)
Variado costero
Variado costero
Variado costero
Variado costero
Langostino
otras especies
Merluza hubbsi S41
Langostino
Abadejo
Merluza hubbsi N41 ZEEA
Merluza hubbsi S41
otras especies
Rayas (sin V. Cost)
Variado costero
Merluza hubbsi S41
Langostino
Merluza hubbsi S41
Langostino
Merluza hubbsi S41
Langostino
Merluza hubbsi S41
Langostino
Merluza hubbsi S41
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Rayas (sin V. Cost)
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Calamar Illex
Vieira (callos)
Abadejo
otras especies
otras especies
Variado costero
otras especies
Variado costero
otras especies
otras especies
Variado costero
otras especies
otras especies
Variado costero
Merluza de cola
Merluza hubbsi S41
Merluza negra
otras especies
Variado costero
otras especies
otras especies
Variado costero
otras especies
otras especies
Variado costero
otras especies
Rayas (sin V. Cost)
Variado costero
Rayas (sin V. Cost)
Variado costero
otras especies
otras especies
Variado costero
otras especies
Langostino
otras especies
Merluza hubbsi N41 ZEEA
Merluza hubbsi S41
otras especies
Langostino
Calamar Illex
otras especies
Abadejo
Variado costero
Anchoíta
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Merluza hubbsi N41 CTMFM
Merluza hubbsi N41 ZEEA
Merluza hubbsi S41
otras especies
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Rayas (sin V. Cost)
Rayas (sin V. Cost)
Variado costero
otras especies
otras especies
Variado costero
otras especies
otras especies
Variado costero
Variado costero
otras especies
Langostino
Calamar Illex
Abadejo
Variado costero
Anchoíta
otras especies
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
otras especies
otras especies
Variado costero
Merluza de cola
Merluza hubbsi N41 CTMFM
Merluza hubbsi N41 ZEEA
Merluza hubbsi S41
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Rayas (sin V. Cost)
Rayas (sin V. Cost)
Variado costero
Rayas (sin V. Cost)
Rayas (sin V. Cost)
Variado costero
otras especies
otras especies
otras especies
Variado costero
otras especies
otras especies
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
otras especies
otras especies
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Anchoíta
Langostino
Merluza hubbsi S41
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Langostino
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Rayas (sin V. Cost)
Rayas (sin V. Cost)
Merluza negra
Langostino
Merluza hubbsi S41
Langostino
Merluza hubbsi S41
Rayas (sin V. Cost)
Abadejo
otras especies
Merluza de cola
Merluza hubbsi S41
otras especies
otras especies
otras especies
Langostino
otras especies
Merluza hubbsi S41
Langostino
otras especies
Langostino
Merluza hubbsi S41
Langostino
Merluza hubbsi S41
Langostino
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Langostino
otras especies
Langostino
Merluza hubbsi S41
otras especies
otras especies
Rayas (sin V. Cost)
otras especies
Merluza hubbsi S41
Rayas (sin V. Cost)
otras especies
otras especies
Variado costero
otras especies
Variado costero
Merluza hubbsi GSM
Merluza hubbsi N41 CTMFM
Merluza hubbsi N41 ZEEA
otras especies
otras especies
Variado costero
Variado costero
Variado costero
Rayas (sin V. Cost)
Variado costero
otras especies
otras especies
otras especies
otras especies
Merluza hubbsi GSM
otras especies
otras especies
otras especies
otras especies
Rayas (sin V. Cost)
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Abadejo
otras especies
otras especies
otras especies
Merluza de cola
Merluza negra
Polaca
Rayas (sin V. Cost)
Langostino
Merluza hubbsi S41
Merluza hubbsi S41
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Vieira (callos)
Langostino
Merluza hubbsi S41
otras especies
Calamar Illex
Abadejo
Variado costero
Anchoíta
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Merluza hubbsi N41 CTMFM
Merluza hubbsi N41 ZEEA
otras especies
Variado costero
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Rayas (sin V. Cost)
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Calamar Illex
Abadejo
Variado costero
Anchoíta
otras especies
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Merluza hubbsi N41 CTMFM
Merluza hubbsi N41 ZEEA
Merluza hubbsi S41
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Rayas (sin V. Cost)
Rayas (sin V. Cost)
Variado costero
Rayas (sin V. Cost)
Variado costero
otras especies
otras especies
Variado costero
otras especies
otras especies
Anchoíta
Langostino
otras especies
Merluza hubbsi S41
Langostino
Merluza hubbsi S41
Merluza hubbsi S41
Rayas (sin V. Cost)
Langostino
Merluza hubbsi S41
Langostino
Abadejo
otras especies
otras especies
otras especies
Merluza de cola
Merluza negra
Polaca
Rayas (sin V. Cost)
